month,dest,origin,average_seats,average_passengers
8,PHL,SFO,3964.7,3645.1
8,PHL,SJU,2708.9,2479.2
8,PHL,SLC,2666.33333333333,2453.66666666667
8,PHL,SMF,0,0
8,PHL,SNN,5005,4587
8,PHL,SRQ,684,605
8,PHL,STL,3161.75,2530.625
8,PHL,STT,528,511
8,PHL,SWF,5750,4838
8,PHL,SXM,3306,2729
8,PHL,SYR,2965.66666666667,2396
8,PHL,TEB,12,0
8,PHL,TPA,4197.9,3507.9
8,PHL,TXL,3672,3412
8,PHL,TYS,2100,1420
8,PHL,VCE,3775,3032
8,PHL,YHZ,2356,2250
8,PHL,YOW,3050,2868
8,PHL,YQB,3000,2813
8,PHL,YUL,2868.75,2681.75
8,PHL,YVR,298,276
8,PHL,YYT,4,3
8,PHL,YYZ,8259,7490
8,PHL,ZRH,6120,5658
8,PHO,ANC,9,7
8,PHO,BRW,28.75,20
8,PHO,KVL,67.5,32.5
8,PHO,LUR,36,10
8,PHO,OME,9,0
8,PHO,OTZ,96.3333333333333,26
8,PHO,PIZ,27.5,11.25
8,PHO,WTK,18,9
8,PHX,ABQ,3230,2488.72727272727
8,PHX,ANC,1306.66666666667,1253
8,PHX,ASE,1330,991
8,PHX,ATL,7927.5,6984.33333333333
8,PHX,AUS,5751,4963.16666666667
8,PHX,BFL,2186,1705.66666666667
8,PHX,BNA,7456,6472.5
8,PHX,BOI,1772.42857142857,1435.42857142857
8,PHX,BOS,13637.5,12484
8,PHX,BUF,2344.5,2000
8,PHX,BUR,6052.83333333333,4487.66666666667
8,PHX,BWI,3730,3437
8,PHX,CAK,189,146
8,PHX,CEZ,256,162
8,PHX,CLE,1713.8,1542.2
8,PHX,CLT,6670.66666666667,5834.5
8,PHX,CMH,4091,3351.66666666667
8,PHX,COS,2850,2245
8,PHX,CUL,362,122.5
8,PHX,CUN,2750,2654
8,PHX,CVG,492,349.8
8,PHX,DAL,12825,10925.5
8,PHX,DCA,3287.8,2902.6
8,PHX,DEN,5298.83333333333,4462.05555555556
8,PHX,DFW,6810.7,5834.9
8,PHX,DRO,3143,1681
8,PHX,DSM,2973.33333333333,2617.33333333333
8,PHX,DTW,5741.16666666667,5198.83333333333
8,PHX,ELP,9307.33333333333,7142.66666666667
8,PHX,EUG,2165,1968
8,PHX,EWR,3663.22222222222,3280.88888888889
8,PHX,FAT,2944.25,2427.75
8,PHX,FLG,2094.75,1489.25
8,PHX,FLL,3480.66666666667,2884
8,PHX,FRA,3271,2998
8,PHX,FSD,2097,1527
8,PHX,GDL,1540,1279.75
8,PHX,GEG,2770,2362.2
8,PHX,GJT,2157,1442
8,PHX,HHR,117,38
8,PHX,HII,0,0
8,PHX,HMO,2413,1506
8,PHX,HNL,9810,9159.5
8,PHX,HOU,9283,7515.5
8,PHX,IAD,1048,857.8
8,PHX,IAH,2510.16666666667,1872.91666666667
8,PHX,ICT,2232.5,1919
8,PHX,ILN,0,0
8,PHX,IND,2534,2259.66666666667
8,PHX,JAC,1310,911
8,PHX,JFK,6184.83333333333,5631.16666666667
8,PHX,KOA,5264,4793
8,PHX,LAS,5912,4176.41666666667
8,PHX,LAX,6241.53333333333,5123
8,PHX,LBB,1091,609.5
8,PHX,LGB,6458,5448
8,PHX,LHR,9073,7428.5
8,PHX,LIH,5640,5503
8,PHX,LIT,2304,1451.5
8,PHX,MAF,2401,1363
8,PHX,MCI,5413,4455.75
8,PHX,MCO,3910,3485.2
8,PHX,MDW,14615,13584
8,PHX,MEM,581.6,393.1
8,PHX,MEX,4650,3621
8,PHX,MFR,2155,1946
8,PHX,MIA,8068,7225.5
8,PHX,MKE,4190,3854.75
8,PHX,MRY,4345,3155
8,PHX,MSN,158,127
8,PHX,MSP,7064.75,6280.125
8,PHX,MSY,2232.5,1528
8,PHX,MTJ,1404,1103
8,PHX,MZT,2404,1500
8,PHX,NYL,0,0
8,PHX,OAK,3363.3,2511.6
8,PHX,OGG,9212,8428
8,PHX,OKC,3801.66666666667,2963.33333333333
8,PHX,OMA,2376.75,2061
8,PHX,ONT,4504.2,3515
8,PHX,ORD,6032.54545454545,5504.27272727273
8,PHX,PAE,2660,2325
8,PHX,PDX,4115.3,3618.2
8,PHX,PGA,900,617
8,PHX,PHL,10618.25,9162.25
8,PHX,PIT,2168.75,1826.75
8,PHX,PSP,3818.66666666667,3273.66666666667
8,PHX,PVR,1096.2,866.4
8,PHX,RDM,2160,1920
8,PHX,RDU,3276.33333333333,2900.66666666667
8,PHX,RFD,0,0
8,PHX,RNO,3036.625,2571.75
8,PHX,ROW,2165,1559
8,PHX,SAF,1127.5,949.5
8,PHX,SAN,7529.4,5902.2
8,PHX,SAT,4818.5,4069.66666666667
8,PHX,SBA,3337,2920.33333333333
8,PHX,SBP,8460,6884
8,PHX,SDF,930.833333333333,648.166666666667
8,PHX,SEA,6300.28571428571,5831.42857142857
8,PHX,SFO,5560.23076923077,4072.30769230769
8,PHX,SJC,8060.33333333333,6198
8,PHX,SJD,3137.75,3039
8,PHX,SJO,480,447
8,PHX,SLC,4841.83333333333,3738.91666666667
8,PHX,SMF,6825.85714285714,5417
8,PHX,SNA,8727.66666666667,7405.5
8,PHX,SOW,728,525
8,PHX,STL,8013,6336
8,PHX,STS,2316,1860
8,PHX,SVC,279,146
8,PHX,TPA,4395,3799
8,PHX,TUL,3989,2767
8,PHX,TUS,2035.66666666667,1588.33333333333
8,PHX,YUM,8150,5801
8,PHX,YVR,3658,3423
8,PHX,YYC,2614,2518.33333333333
8,PHX,YYZ,2121,1954
8,PHX,ZIH,214,181
8,PIA,ATL,4400,3744
8,PIA,AZA,2160,1978
8,PIA,CGI,50,30
8,PIA,CLT,1993.5,1471
8,PIA,CVG,50,39
8,PIA,DFW,2280,1897.5
8,PIA,DSM,44,39
8,PIA,DTW,76,0
8,PIA,GPT,148,122
8,PIA,IFP,189,101
8,PIA,JAX,70,68
8,PIA,JLN,44,24
8,PIA,LAS,1716,1648
8,PIA,LIT,50,43
8,PIA,MEM,50,50
8,PIA,MSP,1300,1155
8,PIA,MSY,0,0
8,PIA,ORD,1958.6,1469
8,PIA,PGD,1647,1568
8,PIA,PIE,1023,929.5
8,PIA,RFD,0,0
8,PIA,SDF,0,0
8,PIA,SFB,264,244
8,PIA,SYR,65,54
8,PIA,VPS,1665,1408
8,PIB,DFW,757.5,297.5
8,PIB,MEI,1550,346
8,PIE,ABE,1387.5,1292
8,PIE,ALB,712.5,653.5
8,PIE,ATW,649.5,559
8,PIE,AVL,4315.5,3410.5
8,PIE,BGR,1050,959.5
8,PIE,BLV,1179,1000
8,PIE,BMI,712.5,592.5
8,PIE,BNA,1404,1282
8,PIE,BWI,58,56
8,PIE,CHA,723,538.5
8,PIE,CID,883.5,785
8,PIE,CLE,1404,1163
8,PIE,CVG,2521.5,2029.5
8,PIE,DAY,1404,1190
8,PIE,DSM,837,718
8,PIE,DTW,179,61
8,PIE,ELM,769.5,665.5
8,PIE,FNT,1065,985
8,PIE,FSD,249,219.5
8,PIE,FWA,768,617.5
8,PIE,GPT,1480,1175
8,PIE,GRR,2229,1887.5
8,PIE,GSO,727.5,622
8,PIE,GSP,790.5,656.5
8,PIE,HGR,322.5,258
8,PIE,HTS,1596,1271.5
8,PIE,IAG,940.5,871
8,PIE,IND,1989,1795
8,PIE,LCK,1155,957
8,PIE,LEX,997.5,843.5
8,PIE,MCI,322.5,270
8,PIE,MDT,934.5,778.5
8,PIE,MEM,624,548
8,PIE,MIA,39.5,27
8,PIE,MKE,624,529
8,PIE,MLI,592.5,457.5
8,PIE,OMA,468,415
8,PIE,ORF,1027.5,913.5
8,PIE,PBG,571.5,484
8,PIE,PIA,1023,858.5
8,PIE,PIT,2340,2128
8,PIE,RFD,747,687.5
8,PIE,RIC,799.5,649.5
8,PIE,ROA,951,748.5
8,PIE,SBN,759,608.5
8,PIE,SDF,757.5,591
8,PIE,SGF,1054.5,918
8,PIE,SWF,1084.5,1000.5
8,PIE,SYR,1315.5,1204.5
8,PIE,TOL,712.5,632.5
8,PIE,TRI,624,451
8,PIE,TUL,624,500
8,PIE,TYS,2202,1849
8,PIE,USA,2554.5,1895
8,PIE,YYZ,72,62
8,PIH,IDA,0,0
8,PIH,SLC,1173.75,956.75
8,PIK,DFW,0,0
8,PIK,IAH,0,0
8,PIK,LAX,0,0
8,PIK,ORD,0,0
8,PIP,AKN,54,7.5
8,PIP,EGX,18,2
8,PIP,KCQ,9,3
8,PIP,PTH,9,8
8,PIP,UGS,96,7
8,PIR,ATY,1550,429
8,PIR,DEN,2800,2038
8,PIR,FSD,0,0
8,PIT,AOO,756,301
8,PIT,ATL,5274.2,4426.7
8,PIT,AUS,624,577
8,PIT,BFD,963,458
8,PIT,BNA,1687.33333333333,1356.66666666667
8,PIT,BOS,6842,5318.75
8,PIT,BTV,70,54
8,PIT,BUF,91.5,88.5
8,PIT,BUR,8,0
8,PIT,BWI,5982.5,4944
8,PIT,CDG,516,484
8,PIT,CHO,173,146
8,PIT,CHS,777,630.5
8,PIT,CLE,44,29
8,PIT,CLT,4229.42857142857,3787.85714285714
8,PIT,CMH,99,69
8,PIT,CUN,596,562.666666666667
8,PIT,CVG,72,52
8,PIT,DAL,2232.5,1982
8,PIT,DCA,1500,1131.6
8,PIT,DEN,2208.5,2065.2
8,PIT,DFW,3827,3187.16666666667
8,PIT,DTW,2386.66666666667,1888.66666666667
8,PIT,DUJ,954,387
8,PIT,EWR,2125.25,1759.125
8,PIT,FKL,756,223
8,PIT,FLL,1587.33333333333,1413
8,PIT,FRA,2235,2142
8,PIT,HGR,279,171
8,PIT,HOU,2648.5,2406
8,PIT,IAD,2770,2525
8,PIT,IAH,1301,1155.33333333333
8,PIT,IND,0,0
8,PIT,IPT,126,64
8,PIT,JAX,1404,1313
8,PIT,JFK,2039,1456.75
8,PIT,JST,744,408
8,PIT,LAS,3601.5,3153.5
8,PIT,LAX,826.666666666667,714.666666666667
8,PIT,LGA,3169.375,2088.75
8,PIT,LHR,1851.5,1550
8,PIT,LNS,675,383
8,PIT,MCI,153,134
8,PIT,MCO,4548.8,4129.2
8,PIT,MDW,7702,5336.66666666667
8,PIT,MEM,0,0
8,PIT,MGW,954,339
8,PIT,MIA,2833.5,2548
8,PIT,MJX,16,7
8,PIT,MKC,191,0
8,PIT,MKE,143,132
8,PIT,MSP,1992.14285714286,1774.14285714286
8,PIT,MSY,624,528
8,PIT,MYR,2320.33333333333,2116
8,PIT,NAS,173,158
8,PIT,OAK,0,0
8,PIT,OKC,76,0
8,PIT,OMA,76,57
8,PIT,ORD,2377.35294117647,1982.82352941176
8,PIT,PDX,248.5,222.5
8,PIT,PGD,1576.5,1448.5
8,PIT,PHL,1984.125,1622.25
8,PIT,PHX,2230.25,1972.25
8,PIT,PIE,2340,2205
8,PIT,POP,312,206
8,PIT,PUJ,936,417
8,PIT,RDU,1913.5,1441
8,PIT,RSW,961.5,868.5
8,PIT,SAN,181.666666666667,152
8,PIT,SAV,1144.5,1017.5
8,PIT,SCE,0,0
8,PIT,SDF,0,0
8,PIT,SEA,1935.33333333333,1810.66666666667
8,PIT,SFB,913.5,830
8,PIT,SFO,1687.5,1564.66666666667
8,PIT,SJC,159,144
8,PIT,SLC,1922.5,1869
8,PIT,SNA,126,122
8,PIT,SRQ,1716,1602
8,PIT,STL,1438.5,1209.75
8,PIT,SWF,50,42
8,PIT,TPA,3825.66666666667,3390
8,PIT,TYS,624,413
8,PIT,VPS,1134,1008
8,PIT,YIP,0,0
8,PIT,YUL,1450,1063
8,PIT,YYZ,12400,9692
8,PIZ,AIN,9,0
8,PIZ,BRW,140.75,64
8,PIZ,OTZ,9,2
8,PIZ,PHO,27.3333333333333,12.3333333333333
8,PIZ,WTK,8,0
8,PKA,AKI,6,2
8,PKA,BET,19.5,3.9
8,PKA,EEK,6,1
8,PKA,GNU,12,5
8,PKA,KKI,6,2
8,PKA,KUK,4.5,1.5
8,PKA,KWN,6,0
8,PKA,KWT,6,0
8,PKA,MLL,12,7
8,PKA,TNK,6,0
8,PKA,VAK,6,2
8,PKA,WNA,32.75,4.25
8,PKB,BKW,1500,478
8,PKB,CLT,30,1
8,PKB,IND,0,0
8,PKB,LCK,0,0
8,PKB,MNZ,90,0
8,PKB,VA2,8,5
8,PKC,ANC,252,79
8,PKD,DTW,16,8
8,PLN,APN,1050,127
8,PLN,DTW,2510,2109.5
8,PLN,GRR,0,0
8,PLN,PIA,50,0
8,PLN,TVC,50,3
8,PLS,ATL,2857.5,2319
8,PLS,BUR,14,2
8,PLS,CLT,2069.33333333333,1735.33333333333
8,PLS,DFW,972,600
8,PLS,EWR,1673,1475
8,PLS,FLL,3766.5,3185
8,PLS,IAD,14,4
8,PLS,IAH,498,320
8,PLS,JAC,12,4
8,PLS,JFK,2259.33333333333,2036.33333333333
8,PLS,MIA,5476,4353
8,PLS,MQY,16,2
8,PLS,ORD,2080,773
8,PLS,PHL,1122,961
8,PLS,SJU,9,0
8,PMI,TEB,13,4
8,PML,CDB,38.5,4.5
8,PML,NLG,50,11
8,PNE,BTV,12,2
8,PNE,HPN,8,1
8,PNE,MVY,8,2
8,PNS,ABY,0,0
8,PNS,ATL,9830,8297
8,PNS,AUS,143,114
8,PNS,BHM,71.5,68
8,PNS,BNA,8866,7230
8,PNS,CLT,5830,4347
8,PNS,DAL,4719,3748
8,PNS,DCA,1500.33333333333,1056.33333333333
8,PNS,DEN,728.8,598.4
8,PNS,DFW,4273.75,3316.25
8,PNS,EWR,1056,835
8,PNS,FLL,1426,759
8,PNS,GPT,149,124
8,PNS,HOU,2232.5,1884.5
8,PNS,IAH,1974.8,1621.6
8,PNS,JAX,0,0
8,PNS,LFT,0,0
8,PNS,MCI,286,200
8,PNS,MCO,935.5,647
8,PNS,MDW,1001,841
8,PNS,MIA,2850,2081
8,PNS,ORD,430.4,366.5
8,PNS,PHL,1405.8,1062
8,PNS,SDF,0,0
8,PNS,STL,858,746
8,PNS,TLH,76,58
8,PNS,TPA,1664,1095
8,PNS,VPS,76,74
8,POA,MIA,0,0
8,POP,CLT,439,233
8,POP,EWR,1871.5,1304.5
8,POP,JFK,6000,4880
8,POP,MIA,3702,1901.5
8,POP,PIT,156,110
8,POS,BQN,0,0
8,POS,EWR,5146,4778
8,POS,FLL,4782,4051.5
8,POS,IAH,5146,4395
8,POS,JFK,7483.33333333333,6546
8,POS,MCO,1950,1855
8,POS,MIA,2569.66666666667,2369.33333333333
8,PPC,CXF,6,0
8,PPC,FAI,116,79
8,PPC,GBH,12,1
8,PPC,MTX,18,3
8,PPC,PPC,78,13
8,PPC,SCC,18,1
8,PPG,APW,9,3
8,PPG,FAQ,272,186
8,PPG,FGI,3217.5,2997.5
8,PPG,HNL,1807,1472.5
8,PPG,OFU,144,109
8,PPG,TBU,54,25
8,PPT,HNL,1112,975
8,PPT,LAX,9668,7592.5
8,PPT,SFO,2825,2493.66666666667
8,PPV,EDA,6,0
8,PPV,KPB,21,2
8,PPV,WFB,12,3
8,PPV,WWP,6,0
8,PQI,BTV,50,43
8,PQI,EWR,2300,1466
8,PQI,PWM,0,0
8,PQS,BET,63.6,40.8
8,PQS,EMK,6,2
8,PQS,KSM,106.571428571429,13.2857142857143
8,PQS,MOU,51,24
8,PQS,SXP,9,0
8,PRC,DEN,1550,1304
8,PRC,LAX,1550,1075
8,PRG,EWR,3212.5,2787
8,PRG,JFK,7521,6224
8,PRG,PHL,7502,5016
8,PSA,ALB,14,1
8,PSC,AZA,1656,1514
8,PSC,DEN,2263,2013
8,PSC,GEG,0,0
8,PSC,LAS,1404,1303
8,PSC,LAX,566.5,484.25
8,PSC,MSP,2236,2028
8,PSC,SEA,7726,5941.33333333333
8,PSC,SFO,785,676
8,PSC,SLC,2054.5,1879
8,PSC,YKM,0,0
8,PSE,JFK,4650,3833
8,PSE,MCO,2949,2590.5
8,PSF,MMU,8,5
8,PSG,JNU,1241.33333333333,1057.66666666667
8,PSG,KTN,4.5,3.5
8,PSG,SEA,0,0
8,PSG,SIT,0,0
8,PSG,WRG,1860,1281
8,PSG,YAK,0,0
8,PSM,FRG,8,4
8,PSM,MYR,1593,1326
8,PSM,PGD,1656,1470
8,PSM,SAV,885,437
8,PSM,SFB,903,771.5
8,PSM,SNN,173,0
8,PSM,YQB,8,5
8,PSP,BFF,50,0
8,PSP,BIL,50,0
8,PSP,BLI,1404,1247
8,PSP,BOS,149,129
8,PSP,DEN,1490.75,1340.75
8,PSP,DFW,7888,7190
8,PSP,LAX,622,388.333333333333
8,PSP,ONT,63,47.5
8,PSP,PDX,149,146
8,PSP,PHX,3802,3240.33333333333
8,PSP,SEA,1522.33333333333,1428
8,PSP,SFO,2752.66666666667,2112.5
8,PSP,SLC,1005.25,893.25
8,PSP,YVR,1566,1331
8,PSP,YYC,1062,946
8,PTA,ANC,9,7
8,PTA,ILI,40,0.666666666666667
8,PTA,NNL,6,1
8,PTD,JNU,4,0
8,PTD,SIT,12,5.5
8,PTH,AKN,47.4,9.2
8,PTH,ANC,0,0
8,PTH,EGX,9,1
8,PTH,KCG,45,14
8,PTH,KCL,27,7
8,PTH,KCQ,63,26
8,PTH,KPV,18,7
8,PTK,ADS,0,0
8,PTK,ANB,0,0
8,PTK,BOS,179,62
8,PTK,CLE,166,51
8,PTK,DAY,0,0
8,PTK,FWA,0,0
8,PTK,IAG,0,0
8,PTK,INL,0,0
8,PTK,LEX,0,0
8,PTK,LUK,0,0
8,PTK,MDW,72,59
8,PTK,ORD,12,3
8,PTK,PHL,150,55
8,PTK,SDF,0,0
8,PTK,TCL,0,0
8,PTK,TEB,12,12
8,PTP,MIA,356,321
8,PTP,SJU,216,77.5
8,PTU,BET,21,5.33333333333333
8,PTU,EEK,6,1
8,PTU,GNU,25.2,4.4
8,PTU,KWN,9,3
8,PTY,ATL,4957,3582
8,PTY,BOS,2892,2587.5
8,PTY,DEN,2874,1990
8,PTY,EWR,2047,1818.66666666667
8,PTY,FLL,2586.75,1999
8,PTY,IAD,5798,5058.5
8,PTY,IAH,4917.66666666667,3267.33333333333
8,PTY,JFK,14938,13798
8,PTY,LAS,2459,1989.5
8,PTY,LAX,13552,11550
8,PTY,MCO,5883.25,4918
8,PTY,MEM,0,0
8,PTY,MIA,5620.85714285714,4834.14285714286
8,PTY,MSY,1135,650
8,PTY,ORD,10002,8825
8,PTY,SFO,8162,6905
8,PTY,SJU,2353.33333333333,1820.33333333333
8,PTY,TPA,1428,1188.5
8,PUB,BHM,76,57
8,PUB,DEN,2550,1142
8,PUB,IAH,50,49
8,PUB,IFP,189,134
8,PUB,LBL,1350,263
8,PUB,LIT,50,43
8,PUB,MTJ,70,57
8,PUB,SAT,70,69
8,PUJ,ATL,3749.6,2152.8
8,PUJ,BOS,1818,1287
8,PUJ,BWI,6578,3219
8,PUJ,CLE,369,93.5
8,PUJ,CLT,4041.66666666667,2146.66666666667
8,PUJ,CMH,173,113
8,PUJ,CVG,272.5,128
8,PUJ,DFW,973.666666666667,396
8,PUJ,DTW,340,203
8,PUJ,EWR,7951,5893.5
8,PUJ,FLL,4554.33333333333,2608.33333333333
8,PUJ,HOU,143,63
8,PUJ,HPN,173,0
8,PUJ,IAD,1635.5,949
8,PUJ,IAH,1175.5,467.25
8,PUJ,JFK,4476.66666666667,3496.66666666667
8,PUJ,MCI,346,130
8,PUJ,MCO,2861.33333333333,1917
8,PUJ,MDW,858,510
8,PUJ,MIA,3146.5,2441.25
8,PUJ,ORD,1182.6,678.4
8,PUJ,PHL,3938.66666666667,2557.33333333333
8,PUJ,PIT,936,331
8,PUJ,SJU,8800,5404
8,PUJ,STL,369,126
8,PUJ,TEB,14,9
8,PUL,KEH,4,2.5
8,PUL,LKE,6,0
8,PUO,ILI,9,0
8,PUS,GUM,3160.33333333333,2815.33333333333
8,PUW,SEA,9272,6893
8,PVC,BED,8,7
8,PVC,BOS,1745.5,1104
8,PVC,HPN,209.5,96
8,PVC,TEB,16,6
8,PVD,ACK,109.666666666667,42.6666666666667
8,PVD,ATL,3505.75,3297.75
8,PVD,BDL,0,0
8,PVD,BNA,3402,2390
8,PVD,BWI,14354,12405
8,PVD,CLT,2703.66666666667,2438.11111111111
8,PVD,CMH,106,25.5
8,PVD,CVG,1665,1452
8,PVD,DCA,2680.125,2335.875
8,PVD,DEN,1197,1098.5
8,PVD,DTW,3671,3134.33333333333
8,PVD,DUB,3348,2534
8,PVD,EWR,1022.5,842
8,PVD,FLL,2097.66666666667,1848
8,PVD,HTO,24,8
8,PVD,IAD,1836.66666666667,1623
8,PVD,LGA,50,44
8,PVD,MCO,4073.33333333333,3697.5
8,PVD,MDW,6566,5710.5
8,PVD,MEM,4,1
8,PVD,MSP,3402,2755
8,PVD,MSY,132,130
8,PVD,MVY,0,0
8,PVD,ON1,8,1
8,PVD,ORD,1849.16666666667,1588
8,PVD,PBI,4650,3835
8,PVD,PGD,1638,1511
8,PVD,PHL,1943.625,1642.875
8,PVD,PIT,69,8
8,PVD,RDU,1197,1000.5
8,PVD,RIC,69,16
8,PVD,SAV,1593,944
8,PVD,SFO,200,151
8,PVD,SJU,150,123
8,PVD,TPA,2815,2424
8,PVD,TYS,50,0
8,PVD,XNA,76,59
8,PVD,YYZ,779,600
8,PVG,ANC,0,0
8,PVG,ATL,8997,8103
8,PVG,BOS,4896,3788
8,PVG,DFW,8519,7773
8,PVG,DTW,9442,8615
8,PVG,EWR,8091,7275
8,PVG,GUM,0,0
8,PVG,HNL,7300,5676
8,PVG,JFK,19468,17358
8,PVG,LAX,5483.75,4876
8,PVG,ORD,5127.66666666667,4325
8,PVG,SEA,6077,5416.5
8,PVG,SFO,7857,6901
8,PVG,SPN,5400,5027
8,PVR,ATL,2983,2590
8,PVR,DEN,510.5,385
8,PVR,DFW,15420,10848
8,PVR,EWR,203,171.5
8,PVR,HOU,4719,3977
8,PVR,IAH,956.5,809.5
8,PVR,LAS,888,499
8,PVR,LAX,2201.625,2038.375
8,PVR,OAK,715,665
8,PVR,ORD,247.666666666667,181.333333333333
8,PVR,PHX,1096.2,743
8,PVR,SAN,511.75,410
8,PVR,SFO,1217.25,1072.625
8,PVR,SLC,682.666666666667,589.666666666667
8,PVR,SNA,222,190
8,PVR,STL,359,166
8,PVU,AZA,4419,3731
8,PVU,DAY,8,6
8,PVU,LAX,798,681.5
8,PVU,TUS,799.5,491
8,PWK,EGV,28,12
8,PWK,EWR,14,2
8,PWK,MCI,12,0
8,PWK,NOC,14,6
8,PWK,TEB,13,1
8,PWK,TN8,9,1
8,PWM,ATL,6815.5,6423
8,PWM,BGR,0,0
8,PWM,BOS,168,141
8,PWM,BTV,0,0
8,PWM,BWI,10018.5,9052.5
8,PWM,CLT,4413,3918
8,PWM,DCA,2579.75,2282
8,PWM,DEN,1096,943.666666666667
8,PWM,DTW,3946.5,3759.5
8,PWM,EWR,1286.28571428571,1163
8,PWM,HPN,16,6
8,PWM,IAD,2450,2193.66666666667
8,PWM,JFK,3505.75,2796.25
8,PWM,LGA,1497,1292.75
8,PWM,LSE,173,0
8,PWM,MCO,798.666666666667,679.333333333333
8,PWM,MDW,405.5,378.5
8,PWM,MEM,0,0
8,PWM,MYR,50,46
8,PWM,ORD,1966.57142857143,1754.14285714286
8,PWM,PHL,3071.25,2695.5
8,PWM,PQI,25,13.5
8,PWM,RDU,1203,949.5
8,PWM,SRQ,225,112.5
8,PWM,TPA,150,148
8,PWM,VRB,170,93.6666666666667
8,PYM,ACK,8,6
8,QNY,HTO,9,6
8,QPG,ANC,0,0
8,QQB,ANC,4.5,4
8,QQB,ILI,9,1
8,QRO,ATL,3069,2241
8,QRO,DFW,6916,4392
8,QRO,DTW,3069,1713
8,QRO,HSV,0,0
8,QRO,IAH,9272,6262
8,QRO,LRD,0,0
8,QRO,MEM,0,0
8,QRO,MIA,0,0
8,QRO,ORD,813.5,572.5
8,QRO,SHV,0,0
8,QSR,MIA,14,2
8,RAI,BOS,936,601
8,RAP,ATL,148.5,130.5
8,RAP,AZA,2001,1746
8,RAP,CLT,2280,1857
8,RAP,CPR,85,64
8,RAP,DEN,1680.66666666667,1375.16666666667
8,RAP,DFW,7166,5650
8,RAP,EWR,684,613
8,RAP,FSD,0,0
8,RAP,IAH,228,210
8,RAP,LAS,1716,1452
8,RAP,LAX,339,230.5
8,RAP,MDT,76,0
8,RAP,MSP,1500.85714285714,1168
8,RAP,ORD,1018.81818181818,830.636363636364
8,RAP,SFO,684,532
8,RAP,SLC,1538,1309.5
8,RAP,TUS,50,0
8,RAP,YEG,76,72
8,RAR,LAX,761.5,545
8,RBG,OTH,0,0
8,RBG,PDX,0,0
8,RBH,AKN,506,400
8,RBH,LKK,34,25.5
8,RBN,EYW,1230,1015
8,RBY,AET,9,5
8,RBY,FAI,53.6,38.2
8,RBY,FBK,18,5
8,RBY,GAL,64.6666666666667,24
8,RBY,HSL,27,13
8,RBY,HUS,9,2
8,RBY,KAL,9,5
8,RBY,KYU,8,0
8,RBY,NUL,7.5,1.5
8,RBY,TAL,15,5.66666666666667
8,RCE,BC7,4,1.5
8,RCE,BFI,36,0
8,RCE,ESD,0,0
8,RCE,KEH,7,3
8,RCE,LKE,40,8
8,RCE,YWH,2,0
8,RDB,ABL,18,12
8,RDB,ANC,434,298.75
8,RDB,BKC,13.5,12
8,RDB,IAN,22.5,15.5
8,RDB,KVL,24,12.6666666666667
8,RDB,ORV,12,10
8,RDB,OTZ,22.25,12
8,RDB,SHG,9,5
8,RDB,WLK,15,10.6666666666667
8,RDB,WTK,28.4,20.6
8,RDD,LAX,1550,1329
8,RDD,SFO,4650,3987
8,RDD,SMF,0,0
8,RDM,BFI,12,8
8,RDM,BOI,76,0
8,RDM,DEN,1460.8,1270.8
8,RDM,EUG,50,49
8,RDM,FAT,50,50
8,RDM,LAX,2210,1875
8,RDM,LMT,0,0
8,RDM,NUQ,8,8
8,RDM,ORD,2356,1826
8,RDM,PDX,2679,1685.25
8,RDM,PHX,2170,1757
8,RDM,SEA,6915.66666666667,5457
8,RDM,SFO,4726,3846.5
8,RDM,SLC,2352.5,2079
8,RDU,ALB,1197,1114.5
8,RDU,ATL,6764,5974
8,RDU,AUA,179,146
8,RDU,AUS,1417,1272
8,RDU,BCN,242,242
8,RDU,BDL,1425,1205.66666666667
8,RDU,BNA,4479.5,3747
8,RDU,BOS,4033.45454545455,3362
8,RDU,BUF,540,481.666666666667
8,RDU,BWI,6493.33333333333,4712.16666666667
8,RDU,CDG,6388,5516
8,RDU,CHS,139.333333333333,124.333333333333
8,RDU,CLE,1066.8,824.8
8,RDU,CLT,6509,5238.16666666667
8,RDU,CMH,1231.2,763.2
8,RDU,CUN,314,298
8,RDU,CVG,1048.8,885
8,RDU,DAL,2280.5,2079.5
8,RDU,DCA,1800.44444444444,1396.88888888889
8,RDU,DEN,2687.11111111111,2455.77777777778
8,RDU,DFW,13265.5,11585
8,RDU,DTW,2958.25,2488.375
8,RDU,EWN,0,0
8,RDU,EWR,2963.1,2543.2
8,RDU,FCO,286,282
8,RDU,FLL,3414.83333333333,3039.16666666667
8,RDU,GPT,148,78
8,RDU,GSO,102.444444444444,91.2222222222222
8,RDU,GSP,159,143
8,RDU,GTR,149,60
8,RDU,HAV,76,63
8,RDU,HOU,2400,2124
8,RDU,IAD,1293.25,1165.625
8,RDU,IAH,1194.9,1076.7
8,RDU,ILM,0,0
8,RDU,IND,814.5,658.5
8,RDU,ISP,864.333333333333,748.666666666667
8,RDU,JAX,437.666666666667,256.5
8,RDU,JFK,3250.16666666667,2766.33333333333
8,RDU,LAS,2585.75,2324.25
8,RDU,LAX,2437.2,2247.4
8,RDU,LGA,5484.16666666667,4521.66666666667
8,RDU,LHR,4358.5,3480.5
8,RDU,MCI,2234.5,1815
8,RDU,MCO,3177.4,2730.1
